                      1409570405 5404566b0d0cee7038de44e0 867037 381111 21 "Shubham Agarwal" https://www.zomato.com/users/shubham-agarwal-867037  304296 "2013-11-23 06:17:35" 21 Average https://www.zomato.com/review/KEAAO 1 1385167655.0
                      1409570405 5404566b0d0cee7038de44e1 1379036 365425 126 "WithoutPrejudice (Ajo)" https://www.zomato.com/arjojo "The words ""My Bar"" over the past few years have become pretty synonymous with college crowd in Delhi. Though I've never been to the original in Paharganj or any of their other outlets, I was dragged to My Bar and grill one Saturday night at Hauz Khas Village and was quite surprised! There's nothing remotely cheap or sub-standard about the space or decor. My Bar has an amply stocked and staffed bar, good seating arrangements and lighting, a responsive staff and a pretty skilled DJ drumming out the latest house-commercial tracks. Although My bar is famous for its drink prices (which really are quite affordable), I was also pleasantly surprised (again) to sample the food. We had the masala peanuts (of course), along with a chicken satay and a chicken shawarma, and some chilli chicken. Your typical drinking companions. Although most bars don't pay too much attention to the quality of the finger food they dish out, regardless of their upmarket-ness, My Bar food does...read more" 304296 "2013-11-07 18:39:51" 49  https://www.zomato.com/review/QBNPg 5 1383829791.0
                      1409570405 5404566b0d0cee7038de44e2 885616 365051 7 "Atishay Jain" https://www.zomato.com/atishay "After visiting a few restaurants &amp; bar around HKV, I found ""My Bar Grill"" a nice place to hangout on weekends. Perfect place to chit chat on casual meets among friends. The best thing out of all is that it is friendly to your pocket along with many varieties in drinks and fast food. I m wondering why this bar has a few reviews here on zomato.  I have visited this place 2 times and would like to go again with my besties :)Good-- Loud Music (good for music lover), DJ is updated and know better what to play- Nice Ambiance (Love at first sight feeling)- Open terrace space- Good Service (staff is cooperative)- Affordable price.- Best for hangouts &amp; chit chats.- Siting is nice &amp; comfortable.Bad- Limited drinks are available from the menu (may be depends on time &amp; availability issues).Everything else is fine. You must give a try and I am sure you would like to go back to this awesome place." 304296 "2013-11-07 13:16:45" 20 Excellent https://www.zomato.com/review/AppQz 1 1383810405.0
                      1409570405 5404566b0d0cee7038de44e3 967694 341454 18 Naman https://www.zomato.com/namansharma "Much like it's Paharganj cousin, this one is an epic lounge.The ambiance is sizzling, dominated by some of the best HKV crowd. Pretty spacious, and adequate seating make it a fav amongst regulars.The food is average, but the frequency is good, unlike most in these parts. The cost is similar to the area, and nothing astouning.They have a large screen which generally plays sports (and they change the channels if you pester them enough), so you can chill out and watch the match or race as you please.The night time is even better, whence their DJ does a great job to engage the people onto the make shift dance floor.The wash room is decent, although towards the dying hours, it goes to the dogs.The Management can really achieve something amazing with this place but they need to put their heads down, and run it like a top dog." 304296 "2013-10-15 18:07:47" 17 "Very Good" https://www.zomato.com/review/LZlaB  1381840667.0
                      1409570405 5404566b0d0cee7038de44e4 1286188 336859 0 Singh.chandan.de.cs https://www.zomato.com/users/singhchandandecs-1286188 "awesome food n hving gd ambiance .  if u want to enjoy good moment with hving beer whisky rum vodca....go 2 dis places only.." 304296 "2013-10-11 04:58:22" 1 Good https://www.zomato.com/review/QLXnZ  1381447702.0
                      1409570405 5404566b0d0cee7038de44e5 215187 330068 5 "Just Rahul" https://www.zomato.com/users/just-rahul-215187 "I landed this place for a meetup. When I entered the I found the ambiance awesome. We are outside of the main area as I have to smoke :P. 100 bucks for pint in HKV (r u kidding).The DJ makes u alive. The music is awesome the staff is courteous. Though the food I dont like too much, but who cares when u go there for drink.I recommend that place, only if u r going for drink and a good music with lots of dancing." 304296 "2013-10-04 17:47:04" 1 "Very Good" https://www.zomato.com/review/MLGeq 1 1380889024.0
                      1409570405 5404566b0d0cee7038de44e6 807640 326733 3 "Akash Chandna" https://www.zomato.com/users/akash-chandna-807640 "Can anyone tell me whether they provide hookah or not ??" 304296 "2013-10-01 11:09:43" 1 Good https://www.zomato.com/review/dZmeX  1380605983.0
                      1409570406 5404566b0d0cee7038de44e7 180163 318878 1001 "Chetan Soni" https://www.zomato.com/chetan "Looking for a place to unwind after a long tiring day in Hauz Khas, then my Bar Grill is the answer.Ambience, food, music, drinks all add up to give you the most wonderful time at this place. My Bar Grill has always been associated with good times combined with good food at value for money. And this place just continues with their trend or it would be appropriate to say it raises the bar!The approach to this quaintly located restaurant might seem a bit daunting as it is situated on the 3rd floor but the moment you enter it you will fall in love with everything that catches your eye there. Be it the comfy seating arrangement, the cozy atmosphere ideal for a nice relaxing Saturday night with friends or even for your football matches, the varied options of cocktails available at the right prices, the amazing array of delicacies doled out or their DJ who keeps playing foot tapping numbers to keep you entertained.The food is absolutely brilliant there with...read more" 304296 "2013-09-23 16:07:26" 230  https://www.zomato.com/review/BeAod 7 1379932646.0
                      1409570406 5404566b0d0cee7038de44e8 3200 298199 90 "Samarpita Dasgupta" https://www.zomato.com/users/samarpita-dasgupta-3200 "My Bar HKV is this awesome place where one should go to just chill. The entry may seem a little shady because of the lighting and the floors however once you enter , its nothing like a cheap pub filled with sleazy people. Its actually done up pretty well with both indoor and outdoor seating facility. Superb pricing, very good service, and decent food makes it one of those Value For Money places you can hang out at, without thinking much. The surprising part of the place is its Dj and the EDM he plays. Absolutely updated and cool for most pubs in town. If you want to just chill with great music decent food and  economic alcohol pricing - a sure shot place to go too. Great on football nights too!" 304296 "2013-09-02 18:20:47" 15 Excellent https://www.zomato.com/review/PGlZl  1378126247.0
                      1409570406 5404566b0d0cee7038de44e9 430070 290572 31 "Manvi Jain" https://www.zomato.com/users/manvi-jain-430070 "Hunting for a place for a cold beer on a humid rainy day in the  bylanes of HKV,we ended up at my bar.Our initial reaction upon entering this place was wow.The ambiance of this my bar is definitely better than its other branches in cp and gk2.The place is spacious and the sittings are private,theres also a balcony area with good comfortable sitting.The hospitality wasnt so great although.No one helped us with finding a seat even when they were asked about 5 times.We finally decided to sit at the table in a far corner and were not shifted for the 2 hours we were there.We did ask the waiters many times but to no avail.Their menu isnt as elaborate as other my bars in terms of both food and alcohol.Even with such a customised menu,half of the dishes and beers were not available with them.So we ended up ordering the most basic dishes.The food was amazingly good.We ordered a veg seekh kabab platter,which was absolutely brilliant.The kebabs were soft,crispy and...read more" 304296 "2013-08-25 20:20:06" 8  https://www.zomato.com/review/ggEpq  1377442206.0
                      1409570406 5404566b0d0cee7038de44ea 301491 275520 32 "Angad Singh Ajmani" https://www.zomato.com/users/angad-singh-ajmani-301491 "just a grt place 2 be....!!!there are other good places in HKV...But I think ds zz da bst where you get liqour at such good rates with a great ambience...!!!service ws a lill issue...food was jus yumm....good variety of food menu...!!!!!had a pretty good time with my frnzz....music was jus fab...dj here zz jus owsum...!!! lovd the muzic....!!!worth visitin the place.....would like to visit this place again...!!!" 304296 "2013-08-10 04:01:01" 12 Excellent https://www.zomato.com/review/LeNzM 1 1376087461.0
                      1409570406 5404566b0d0cee7038de44eb 1078994 272035 12 "Jeemut Pratim Das" https://www.zomato.com/users/jeemut-pratim-das-1078994 "After a tiring walk among the ruins in the village, the day being the so-called 'Friendship Day', the four of us were on the lookout for a cheap place to unwind. Why not My Bar we thought? After all, the outlet at Paharganj had always been a frequent destination for a friendly get-together. Managing to crawl up the three flights of steps, we were greeted by a laid back decor and a smiling waiter who assured us in broken English that a table would be ready for us while we waited outside in the balcony.In the meantime, we were given four menus for the each of us, which turned out to be surprisingly randomly selected. Only one of them was for the dishes, while the rest were only the drinks! Anyway, after what seemed like around fifteen minutes, we ourselves went inside to find a place to sit on our own as nobody bothered to inform us that quite a few empty tables were actually available. Settling down, we quickly decided on a pitcher of draught beer as the...read more" 304296 "2013-08-06 01:31:22" 2  https://www.zomato.com/review/rDpdw 1 1375732882.0
                      1409570406 5404566b0d0cee7038de44ec 905579 264547 52 "HIMANI MONGIA" https://www.zomato.com/users/himani-mongia-905579 "I heard about the place from my friends, and an instant plan was made to enjoy the Saturday night.Well, before you can enter the place, one has to climb so many flights of stairs. But that is the case with alot of places in hauz khaas village, and it wouldn't be fair to complain about it. When I entered the place, it was love at first sight with the atmosphere and the feel. I knew I wouldn't be leaving for a couple of hours. To start the night, I ordered a cosmopolitan, which happened to be the worst drink of my life ever.(Tip- do not go for their cocktails, you will be very very disappointed.)For food, we had ordered the regular finger foods. We had chicken wings, fish and chips and chicken satte. The service was very slow and nobody came to take our order for about half an hour. That did not bother us, we were so absorbed into enjoying the music and dancing.So what happens now?I will go there again on some Saturday night for the amazing music, the...read more" 304296 "2013-07-28 17:40:11" 6  https://www.zomato.com/review/qRkxY  1375013411.0
                      1409570406 5404566b0d0cee7038de44ed 1041556 262796 0 "Raja Nair" https://www.zomato.com/users/raja-nair-1041556 "Nobody picks the phone at 7 in the evening. Tried both the no, was very keen in going there but it seems these people are not interested." 304296 "2013-07-26 19:05:25" 1 Poor https://www.zomato.com/review/NPLNl  1374845725.0
                      1409570406 5404566c0d0cee7038de44ee 999249 261249 35 "Lakshay Jumrani" https://www.zomato.com/users/lakshay-jumrani-999249 "I don't wanna judge, but this is the best My Bar yet! ;-) .. Good work guys! Even in its early stages this place managed to give me a night to remember! With tables on two sides there is a huge dancing space in the middle, right in front of the DJ. Give it some time! Maybe a few weeks! They still have to change the name of the place, give proper menus, proper discounts. But i'm sure by the end of August it's gonna be a major competition to all the other cafes in Hauz Khas Village. :-)" 304296 "2013-07-25 01:34:04" 1 Good https://www.zomato.com/review/zYnql 1 1374696244.0
                      1409570406 5404566c0d0cee7038de44ef 963151 258597 0 Mahii https://www.zomato.com/users/mahii-963151 "My bar nw in hauz khas village...!!!Jus a big tym lover of my bar...!!!Used to go their gk outlet....got 2 heard dat nw opens in hauz khas village....!!!So visited da place....they hav taken over the place named VERVe....but I mst say wen I saw the same owners over there ....jus got confrmd that its MY BAR yaar...!!!As I enterd ....it ws jus owsum scene...ambience 5/5.....decor 4.5/5....Food ws jus yummm....5/5 for food....And the dj....he ws jus owsum....jus beating up the tones of EDM....!!!Jus loved it...!!!I wud nw lik 2 visit ds place again and again...!!!" 304296 "2013-07-22 03:50:02" 5 Legendary https://www.zomato.com/review/volNO 1 1374445202.0
